country, type, prefix, voice price, sms price
Belgium,Belgium,321061,0.05,0.085
Belgium,Belgium,321062,0.05,0.085
Belgium,Belgium,321065,0.05,0.085
Belgium,Belgium,321068,0.05,0.085
Belgium,Belgium,321069,0.05,0.085
Belgium,Belgium,321077,0.05,0.085
Belgium,Belgium,32108,0.05,0.085
Belgium,Belgium,321080,0.049,0.085
Belgium,Belgium,321082,0.049,0.085
Belgium,Belgium,321083,0.049,0.085
Belgium,Belgium,32112,0.05,0.085
Belgium,Belgium,32113,0.05,0.085
Belgium,Belgium,321136,0.049,0.085
Belgium,Belgium,321138,0.049,0.085
Belgium,Olo,32114,0.05,0.085
Belgium,Olo,321147,0.049,0.085
Belgium,Olo,321149,0.049,0.085
Belgium,Olo,32115,0.05,0.085
Belgium,Olo,321150,0.049,0.085
Belgium,Versatel,321156,0.049,0.085
Belgium,Olo,32116,0.05,0.085
Belgium,Olo,321165,0.049,0.085
Belgium,Olo,32117,0.05,0.085
Belgium,Olo,32118,0.05,0.085
Belgium,Olo,321184,0.049,0.085
Belgium,Olo,321189,0.049,0.085
Belgium,Belgium,321191,0.05,0.085
Belgium,Belgium,3211941,0.05,0.085
Belgium,Belgium,3211946,0.05,0.085
Belgium,Belgium,3211948,0.05,0.085
Belgium,Belgium,3211967,0.05,0.085
Belgium,Belgium,3211968,0.05,0.085
Belgium,Belgium,3211969,0.05,0.085
Belgium,Belgium,3211980,0.05,0.085
Belgium,Belgium,32122,0.05,0.085
Belgium,Belgium,321227,0.049,0.085
Belgium,Belgium,321228,0.049,0.085
Belgium,Belgium,321229,0.049,0.085
Belgium,Belgium,321238,0.05,0.085
Belgium,Belgium,321239,0.05,0.085
Belgium,Belgium,321242,0.05,0.085
Belgium,Belgium,321244,0.05,0.085
Belgium,Belgium,321245,0.05,0.085
Belgium,Belgium,321246,0.05,0.085
Belgium,Belgium,321250,0.05,0.085
Belgium,Belgium,321267,0.05,0.085
Belgium,Belgium,321274,0.05,0.085
Belgium,Belgium,321277,0.05,0.085
Belgium,Belgium,321286,0.05,0.085
Belgium,Telenet,321288,0.05,0.085
Belgium,Belgium,321289,0.05,0.085
Belgium,Belgium,32132,0.05,0.085
Belgium,Belgium,321320,0.049,0.085
Belgium,Belgium,321321,0.049,0.085
Belgium,Belgium,321323,0.049,0.085
Belgium,Belgium,321324,0.049,0.085
Belgium,Belgium,32133,0.05,0.085
Belgium,Belgium,321334,0.049,0.085
Belgium,Belgium,321336,0.049,0.085
Belgium,Belgium,321337,0.049,0.085
Belgium,Belgium,321339,0.049,0.085
Belgium,Belgium,321342,0.05,0.085
Belgium,Belgium,321344,0.05,0.085
Belgium,Belgium,321346,0.05,0.085
Belgium,Belgium,321347,0.05,0.085
Belgium,Belgium,321352,0.05,0.085
Belgium,Belgium,321353,0.05,0.085
Belgium,Belgium,321355,0.05,0.085
Belgium,Belgium,321358,0.05,0.085
Belgium,Belgium,321360,0.05,0.085
Belgium,Belgium,321361,0.05,0.085
Belgium,Belgium,321366,0.05,0.085
Belgium,Belgium,321367,0.05,0.085
Belgium,Belgium,321377,0.05,0.085
Belgium,Belgium,321378,0.05,0.085
Belgium,Belgium,321386,0.05,0.085
Belgium,Telenet,321388,0.05,0.085
Belgium,Belgium,321389,0.05,0.085
Belgium,Belgium,32142,0.05,0.085
Belgium,Belgium,321420,0.049,0.085
Belgium,Belgium,321429,0.049,0.085
Belgium,Olo,32143,0.05,0.085
Belgium,Olo,321435,0.049,0.085
Belgium,Olo,321439,0.049,0.085
Belgium,Olo,32144,0.05,0.085
Belgium,Olo,321448,0.049,0.085
Belgium,Olo,321449,0.049,0.085
Belgium,Belgium,32145,0.05,0.085
Belgium,Belgium,321452,0.049,0.085
Belgium,Olo,32146,0.05,0.085
Belgium,Belgium,32147,0.05,0.085
Belgium,Belgium,321476,0.049,0.085
Belgium,Belgium,321477,0.049,0.085
Belgium,Belgium,321478,0.049,0.085
Belgium,Belgium,321479,0.049,0.085
Belgium,Belgium,32148,0.05,0.085
Belgium,Belgium,321480,0.049,0.085
Belgium,Belgium,321483,0.049,0.085
Belgium,Belgium,321487,0.049,0.085
Belgium,Belgium,3214900,0.05,0.085
Belgium,Belgium,3214919,0.05,0.085
Belgium,Belgium,3214946,0.05,0.085
Belgium,Belgium,321496,0.05,0.085
Belgium,Olo,3214960,0.049,0.085
Belgium,Belgium,3214980,0.05,0.085
Belgium,Belgium,3214988,0.05,0.085
Belgium,Belgium,32152,0.05,0.085
Belgium,Belgium,32153,0.05,0.085
Belgium,Belgium,321539,0.049,0.085
Belgium,Belgium,32155,0.05,0.085
Belgium,Belgium,321553,0.049,0.085
Belgium,Belgium,321557,0.049,0.085
Belgium,Belgium,321558,0.049,0.085
Belgium,Belgium,32156,0.05,0.085
Belgium,Belgium,321560,0.049,0.085
Belgium,Belgium,321568,0.049,0.085
Belgium,Belgium,321569,0.049,0.085
Belgium,Belgium,321571,0.05,0.085
Belgium,Belgium,321573,0.05,0.085
Belgium,Belgium,321575,0.05,0.085
Belgium,Belgium,321576,0.05,0.085
Belgium,Belgium,321581,0.05,0.085
Belgium,Belgium,321586,0.05,0.085
Belgium,Telenet,321588,0.05,0.085
Belgium,Belgium,321589,0.05,0.085
Belgium,Belgium,32162,0.05,0.085
Belgium,Olo,32163,0.05,0.085
Belgium,Olo,321632,0.049,0.085
Belgium,Olo,321633,0.049,0.085
Belgium,Olo,321634,0.049,0.085
Belgium,Olo,321636,0.049,0.085
Belgium,Belgium,32164,0.05,0.085
Belgium,Belgium,321642,0.049,0.085
Belgium,Belgium,32165,0.05,0.085
Belgium,Belgium,321651,0.049,0.085
Belgium,Belgium,321654,0.049,0.085
Belgium,Belgium,321659,0.049,0.085
Belgium,Olo,32166,0.05,0.085
Belgium,Olo,321666,0.049,0.085
Belgium,Olo,321667,0.049,0.085
Belgium,Olo,32167,0.05,0.085
Belgium,Olo,321670,0.049,0.085
Belgium,Versatel,321674,0.049,0.085
Belgium,Olo,321675,0.049,0.085
Belgium,Olo,321679,0.049,0.085
Belgium,Olo,32168,0.05,0.085
Belgium,Olo,321683,0.049,0.085
Belgium,Belgium,321690,0.05,0.085
Belgium,Belgium,3216918,0.05,0.085
Belgium,Belgium,321692,0.05,0.085
Belgium,Olo,3216920,0.049,0.085
Belgium,Belgium,3216941,0.05,0.085
Belgium,Belgium,3216946,0.05,0.085
Belgium,Belgium,3216960,0.05,0.085
Belgium,Belgium,3216961,0.05,0.085
Belgium,Belgium,321819,0.05,0.085
Belgium,Telenet,321920,0.05,0.085
Belgium,Belgium,321928,0.05,0.085
Belgium,Belgium,321932,0.05,0.085
Belgium,Belgium,321933,0.05,0.085
Belgium,Belgium,321936,0.05,0.085
Belgium,Belgium,321942,0.05,0.085
Belgium,Belgium,321946,0.05,0.085
Belgium,Belgium,321951,0.05,0.085
Belgium,Belgium,321954,0.05,0.085
Belgium,Belgium,321956,0.05,0.085
Belgium,Belgium,321958,0.05,0.085
Belgium,Belgium,321959,0.05,0.085
Belgium,Belgium,321963,0.05,0.085
Belgium,Belgium,321965,0.05,0.085
Belgium,Belgium,321967,0.05,0.085
Belgium,Belgium,321969,0.05,0.085
Belgium,Belgium,321977,0.05,0.085
Belgium,Belgium,321986,0.05,0.085
Belgium,Telenet,321988,0.05,0.085
Belgium,Belgium,321989,0.05,0.085
Belgium,Belgium,32200,0.05,0.085
Belgium,Olo,32220,0.05,0.085
Belgium,Olo,322200,0.049,0.085
Belgium,Belgium,32221,0.05,0.085
Belgium,Belgium,32222,0.05,0.085
Belgium,Belgium,32223,0.05,0.085
Belgium,Belgium,322236,0.049,0.085
Belgium,Belgium,32224,0.05,0.085
Belgium,Olo,32225,0.05,0.085
Belgium,Olo,322256,0.049,0.085
Belgium,Olo,322258,0.049,0.085
Belgium,Olo,32226,0.05,0.085
Belgium,Olo,322265,0.049,0.085
Belgium,Belgium,32227,0.05,0.085
Belgium,Belgium,322271,0.049,0.085
Belgium,Belgium,322273,0.049,0.085
Belgium,Belgium,322275,0.049,0.085
Belgium,Belgium,32228,0.05,0.085
Belgium,Belgium,32229,0.05,0.085
Belgium,Belgium,322290,0.049,0.085
Belgium,Belgium,322291,0.049,0.085
Belgium,Belgium,322293,0.049,0.085
Belgium,Belgium,322294,0.049,0.085
Belgium,Belgium,322312,0.05,0.085
Belgium,Belgium,322318,0.05,0.085
Belgium,Belgium,322322,0.05,0.085
Belgium,Belgium,322324,0.05,0.085
Belgium,Belgium,322326,0.05,0.085
Belgium,Olo,32233,0.05,0.085
Belgium,Olo,322330,0.049,0.085
Belgium,Olo,322335,0.049,0.085
Belgium,Belgium,32234,0.05,0.085
Belgium,Belgium,322341,0.049,0.085
Belgium,Olo,32235,0.05,0.085
Belgium,Olo,322350,0.049,0.085
Belgium,Belgium,32236,0.05,0.085
Belgium,Belgium,322364,0.049,0.085
Belgium,Belgium,322368,0.049,0.085
Belgium,Belgium,322369,0.049,0.085
Belgium,Belgium,32237,0.05,0.085
Belgium,Belgium,32238,0.05,0.085
Belgium,Belgium,32239,0.05,0.085
Belgium,Belgium,322392,0.049,0.085
Belgium,Belgium,322393,0.049,0.085
Belgium,Belgium,322394,0.049,0.085
Belgium,Belgium,322399,0.049,0.085
Belgium,Olo,32240,0.05,0.085
Belgium,Olo,322400,0.049,0.085
Belgium,Olo,322401,0.049,0.085
Belgium,Olo,322402,0.049,0.085
Belgium,Olo,322403,0.049,0.085
Belgium,Olo,322404,0.049,0.085
Belgium,Olo,322405,0.049,0.085
Belgium,Olo,322406,0.049,0.085
Belgium,Telenet,322408,0.049,0.085
Belgium,Olo,322409,0.049,0.085
Belgium,Olo,32241,0.05,0.085
Belgium,Telenet,322418,0.049,0.085
Belgium,Olo,32242,0.05,0.085
Belgium,Telenet,322429,0.049,0.085
Belgium,Belgium,322430,0.05,0.085
Belgium,Belgium,322431,0.05,0.085
Belgium,Belgium,322432,0.05,0.085
Belgium,Belgium,322433,0.05,0.085
Belgium,Belgium,322446,0.05,0.085
Belgium,Belgium,322451,0.05,0.085
Belgium,Belgium,322452,0.05,0.085
Belgium,Belgium,322453,0.05,0.085
Belgium,Belgium,322454,0.05,0.085
Belgium,Belgium,322456,0.05,0.085
Belgium,Belgium,32246,0.05,0.085
Belgium,Belgium,32247,0.05,0.085
Belgium,Belgium,322470,0.049,0.085
Belgium,Belgium,322471,0.049,0.085
Belgium,Belgium,322473,0.049,0.085
Belgium,Belgium,322481,0.05,0.085
Belgium,Belgium,322482,0.05,0.085
Belgium,Belgium,322497,0.05,0.085
Belgium,Belgium,3225,0.05,0.085
Belgium,Olo,322553,0.049,0.085
Belgium,Belgium,32256,0.049,0.085
Belgium,Belgium,322560,0.05,0.085
Belgium,Belgium,322564,0.05,0.085
Belgium,Belgium,322565,0.05,0.085
Belgium,Belgium,322566,0.05,0.085
Belgium,Belgium,322567,0.05,0.085
Belgium,Belgium,322568,0.05,0.085
Belgium,Belgium,322569,0.05,0.085
Belgium,Belgium,32258,0.049,0.085
Belgium,Belgium,322580,0.05,0.085
Belgium,Belgium,322581,0.05,0.085
Belgium,Belgium,322582,0.05,0.085
Belgium,Belgium,322583,0.05,0.085
Belgium,Belgium,322584,0.05,0.085
Belgium,Belgium,32259,0.049,0.085
Belgium,Belgium,322614,0.05,0.085
Belgium,Belgium,322626,0.05,0.085
Belgium,Belgium,322627,0.05,0.085
Belgium,Belgium,322629,0.05,0.085
Belgium,Belgium,322633,0.05,0.085
Belgium,Belgium,322634,0.05,0.085
Belgium,Belgium,322636,0.05,0.085
Belgium,Belgium,322639,0.05,0.085
Belgium,Belgium,32264,0.05,0.085
Belgium,Belgium,32265,0.05,0.085
Belgium,Belgium,322659,0.049,0.085
Belgium,Belgium,322660,0.05,0.085
Belgium,Belgium,322661,0.05,0.085
Belgium,Belgium,322662,0.05,0.085
Belgium,Belgium,322663,0.05,0.085
Belgium,Belgium,32267,0.05,0.085
Belgium,Belgium,322670,0.049,0.085
Belgium,Belgium,322671,0.049,0.085
Belgium,Belgium,322681,0.05,0.085
Belgium,Belgium,322686,0.05,0.085
Belgium,Belgium,322687,0.05,0.085
Belgium,Belgium,322688,0.05,0.085
Belgium,Belgium,322689,0.05,0.085
Belgium,Olo,32270,0.05,0.085
Belgium,Olo,322700,0.049,0.085
Belgium,Belgium,32271,0.05,0.085
Belgium,Belgium,32272,0.05,0.085
Belgium,Belgium,32273,0.05,0.085
Belgium,Olo,32274,0.05,0.085
Belgium,Olo,322747,0.049,0.085
Belgium,Belgium,32275,0.05,0.085
Belgium,Belgium,32276,0.05,0.085
Belgium,Belgium,322760,0.049,0.085
Belgium,Belgium,322765,0.049,0.085
Belgium,Belgium,32277,0.05,0.085
Belgium,Olo,32278,0.05,0.085
Belgium,Olo,322786,0.049,0.085
Belgium,Olo,322787,0.049,0.085
Belgium,Olo,322788,0.049,0.085
Belgium,Olo,322789,0.049,0.085
Belgium,Olo,32279,0.05,0.085
Belgium,Olo,322790,0.049,0.085
Belgium,Olo,322791,0.049,0.085
Belgium,Olo,322792,0.049,0.085
Belgium,Olo,322793,0.049,0.085
Belgium,Belgium,32281,0.05,0.085
Belgium,Belgium,322817,0.049,0.085
Belgium,Belgium,322818,0.049,0.085
Belgium,Belgium,32282,0.05,0.085
Belgium,Belgium,322820,0.049,0.085
Belgium,Belgium,322826,0.049,0.085
Belgium,Belgium,322827,0.049,0.085
Belgium,Belgium,322829,0.049,0.085
Belgium,Belgium,322830,0.05,0.085
Belgium,Belgium,322840,0.05,0.085
Belgium,Belgium,322851,0.05,0.085
Belgium,Belgium,322852,0.05,0.085
Belgium,Belgium,322853,0.05,0.085
Belgium,Belgium,322854,0.05,0.085
Belgium,Belgium,322855,0.05,0.085
Belgium,Belgium,322881,0.05,0.085
Belgium,Belgium,322889,0.05,0.085
Belgium,Belgium,322891,0.05,0.085
